,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,2pointer_MADE,2pointer_ATTEMPTS,3pointer_MADE,3pointer_ATTEMPTS,FreeThrow_MADE,FreeThrow_ATTEMPTS,OFFENSIVE_REBOUNDS,DEFENSIVE_REBOUNDS,REBOUNDS_TOTAL,ASSISTS,STEALS,BLOCKS,TURNOVERS,PERSONAL_FOULS,POINTS,SEASON,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
1199,Maciej Lampe,1610612740,NOK,New Orleans/Oklahoma City,2573,2.0,11.0,0.0,0.0,0.0,2.0,4.0,5.0,9.0,2.0,0.0,0.0,3.0,2.0,4.0,2005,1985-02-05,37.0,Real Madrid,Poland,83.0,275.0,2.0,2003.0,2005.0,2003.0,2.0,30.0
1200,Malik Allen,1610612741,CHI,Chicago,2124,121.0,247.0,1.0,1.0,23.0,38.0,44.0,96.0,140.0,20.0,14.0,16.0,34.0,92.0,266.0,2005,1978-06-27,43.0,Villanova,USA,82.0,255.0,10.0,2001.0,2010.0,0.0,0.0,0.0
1201,Malik Rose,1610612752,NYK,New York,990,105.0,281.0,1.0,1.0,107.0,137.0,84.0,175.0,259.0,67.0,43.0,14.0,80.0,145.0,318.0,2005,1974-11-23,47.0,Drexel,USA,79.0,255.0,13.0,1996.0,2008.0,1996.0,2.0,44.0
1202,Manu Ginobili,1610612759,SAS,San Antonio,1938,309.0,669.0,83.0,217.0,280.0,360.0,42.0,188.0,230.0,235.0,101.0,26.0,121.0,156.0,981.0,2005,1977-07-28,44.0,Virtus Bologna,Argentina,78.0,205.0,15.0,2002.0,2017.0,1999.0,2.0,57.0
1203,Marc Jackson,1610612751,NJN,New Jersey,1531,174.0,369.0,1.0,2.0,66.0,82.0,86.0,131.0,217.0,44.0,13.0,8.0,65.0,126.0,415.0,2005,1975-01-16,47.0,Temple,USA,82.0,253.0,7.0,2000.0,2006.0,1997.0,2.0,37.0
1204,Marcus Banks,1610612738,BOS,Boston,2556,219.0,468.0,22.0,63.0,118.0,147.0,23.0,112.0,135.0,220.0,54.0,11.0,119.0,162.0,578.0,2005,1981-11-19,40.0,UNLV,USA,74.0,205.0,8.0,2003.0,2010.0,2003.0,1.0,13.0
1205,Marcus Camby,1610612743,DEN,Denver,948,302.0,649.0,1.0,11.0,111.0,156.0,132.0,536.0,668.0,115.0,79.0,184.0,92.0,158.0,716.0,2005,1974-03-22,48.0,Massachusetts,USA,83.0,240.0,17.0,1996.0,2012.0,1996.0,1.0,2.0
1206,Marcus Fizer,1610612740,NOK,New Orleans/Oklahoma City,2033,9.0,17.0,1.0,1.0,1.0,2.0,1.0,6.0,7.0,1.0,0.0,0.0,2.0,5.0,20.0,2005,1978-08-10,43.0,Iowa State,USA,78.07063365886896,211.14685155717208,6.0,2000.0,2007.0,2000.0,1.0,4.0
1207,Mario Kasun,1610612753,ORL,Orlando,2435,31.0,69.0,0.0,0.0,18.0,23.0,24.0,36.0,60.0,3.0,2.0,3.0,15.0,69.0,80.0,2005,1980-04-05,42.0,Skyliners Frankfurt,Croatia,85.0,260.0,1.0,2004.0,2005.0,2002.0,2.0,40.0
1208,Mark Blount,1610612738,BOS,Boston,1548,373.0,734.0,0.0,0.0,168.0,222.0,96.0,269.0,365.0,99.0,40.0,76.0,194.0,254.0,914.0,2005,1975-11-30,46.0,Pittsburgh,USA,84.0,250.0,9.0,2000.0,2008.0,1997.0,2.0,54.0
1209,Mark Madsen,1610612750,MIN,Minnesota,2058,27.0,66.0,0.0,7.0,20.0,47.0,50.0,91.0,141.0,11.0,23.0,17.0,26.0,114.0,74.0,2005,1976-01-28,46.0,Stanford,USA,81.0,255.0,9.0,2000.0,2008.0,2000.0,1.0,29.0
1210,Marko Jaric,1610612750,MIN,Minnesota,2060,226.0,566.0,40.0,133.0,95.0,138.0,60.0,173.0,233.0,293.0,108.0,21.0,127.0,189.0,587.0,2005,1978-12-10,43.0,Virtus Bologna,Serbia,79.0,224.0,7.0,2002.0,2008.0,2000.0,2.0,30.0
1211,Marquis Daniels,1610612742,DAL,Dallas,2605,246.0,512.0,4.0,19.0,138.0,183.0,81.0,143.0,224.0,172.0,67.0,13.0,100.0,143.0,634.0,2005,1981-01-07,41.0,Auburn,USA,78.0,200.0,10.0,2003.0,2012.0,0.0,0.0,0.0
1212,Martell Webster,1610612757,POR,Portland,101110,139.0,348.0,65.0,182.0,61.0,71.0,29.0,101.0,130.0,34.0,21.0,14.0,43.0,90.0,404.0,2005,1986-12-04,35.0,Seattle Preparatory HS (WA),USA,79.0,230.0,10.0,2005.0,2014.0,2005.0,1.0,6.0
1213,Martynas Andriuskevicius,1610612739,CLE,Cleveland,101149,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,2005,1986-03-12,36.0,Zalgiris,Lithuania,86.0,240.0,1.0,2005.0,2006.0,2005.0,2.0,44.0
1214,Marvin Williams,1610612737,ATL,Atlanta,101107,235.0,531.0,13.0,53.0,189.0,253.0,122.0,261.0,383.0,63.0,48.0,24.0,83.0,227.0,672.0,2005,1986-06-19,35.0,North Carolina,USA,80.0,237.0,15.0,2005.0,2019.0,2005.0,1.0,2.0
1215,Mateen Cleaves,1610612760,SEA,Seattle,2043,25.0,71.0,4.0,16.0,19.0,24.0,2.0,12.0,14.0,42.0,3.0,2.0,14.0,30.0,73.0,2005,1977-09-07,44.0,Michigan State,USA,74.0,210.0,6.0,2000.0,2005.0,2000.0,1.0,14.0
1216,Matt Barnes,1610612752,NYK,New York,2440,70.0,140.0,3.0,15.0,32.0,47.0,48.0,73.0,121.0,28.0,20.0,7.0,30.0,100.0,175.0,2005,1980-03-09,42.0,UCLA,USA,79.0,226.0,14.0,2002.0,2016.0,2002.0,2.0,45.0
1217,Matt Bonner,1610612761,TOR,Toronto,2588,209.0,467.0,102.0,243.0,63.0,76.0,86.0,198.0,284.0,56.0,49.0,31.0,32.0,216.0,583.0,2005,1980-04-05,42.0,Florida,USA,82.0,235.0,12.0,2004.0,2015.0,2003.0,2.0,45.0
1218,Matt Carroll,1610612766,CHA,Charlotte,2679,192.0,476.0,72.0,185.0,138.0,168.0,34.0,123.0,157.0,35.0,47.0,11.0,48.0,120.0,594.0,2005,1980-08-28,41.0,Notre Dame,USA,78.0,212.0,9.0,2003.0,2012.0,0.0,0.0,0.0
1219,Matt Harpring,1610612762,UTA,Utah,1723,322.0,678.0,14.0,39.0,227.0,313.0,158.0,210.0,368.0,98.0,59.0,14.0,109.0,202.0,885.0,2005,1976-05-31,46.0,Georgia Tech,USA,79.0,230.0,11.0,1998.0,2008.0,1998.0,1.0,15.0
1220,Matt Walsh,1610612748,MIA,Miami,101190,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2005,1982-12-02,39.0,Florida,USA,78.0,220.0,1.0,2005.0,2005.0,0.0,0.0,0.0
1221,Maurice Evans,1610612765,DET,Detroit,2230,154.0,341.0,43.0,116.0,52.0,65.0,76.0,87.0,163.0,60.0,41.0,15.0,39.0,122.0,403.0,2005,1978-11-08,43.0,Texas,USA,77.0,220.0,9.0,2001.0,2011.0,0.0,0.0,0.0
1222,Maurice Taylor,1610612752,NYK,New York,1508,182.0,389.0,0.0,1.0,58.0,83.0,65.0,164.0,229.0,53.0,21.0,14.0,103.0,177.0,422.0,2005,1976-10-30,45.0,Michigan,USA,81.0,265.0,8.0,1997.0,2006.0,1997.0,1.0,14.0
1223,Mehmet Okur,1610612762,UTA,Utah,2246,519.0,1128.0,80.0,234.0,354.0,454.0,211.0,535.0,746.0,194.0,40.0,73.0,163.0,285.0,1472.0,2005,1979-05-26,43.0,Efes Pilsen,Turkey,83.0,260.0,9.0,2002.0,2011.0,2001.0,2.0,37.0
1224,Melvin Ely,1610612766,CHA,Charlotte,2408,216.0,425.0,0.0,2.0,128.0,192.0,94.0,183.0,277.0,76.0,29.0,44.0,100.0,160.0,560.0,2005,1978-05-02,44.0,Fresno State,USA,82.0,260.0,8.0,2002.0,2013.0,2002.0,1.0,12.0
1225,Melvin Sanders,1610612759,SAS,San Antonio,2684,16.0,33.0,2.0,3.0,7.0,10.0,4.0,19.0,23.0,3.0,5.0,0.0,8.0,20.0,41.0,2005,1981-01-03,41.0,Oklahoma State,USA,77.0,210.0,1.0,2005.0,2005.0,0.0,0.0,0.0
1226,Metta World Peace,1610612754,IND,Indiana,1897,350.0,867.0,78.0,253.0,206.0,305.0,75.0,211.0,286.0,203.0,122.0,41.0,131.0,164.0,984.0,2005,1979-11-13,42.0,St. John's,USA,79.0,260.0,17.0,1999.0,2016.0,1999.0,1.0,16.0
1227,Michael Bradley,1610612755,PHI,Philadelphia,2214,32.0,79.0,1.0,5.0,2.0,3.0,40.0,67.0,107.0,17.0,5.0,7.0,19.0,39.0,67.0,2005,1979-04-18,43.0,Villanova,USA,82.0,245.0,4.0,2001.0,2005.0,2001.0,1.0,17.0
1228,Michael Doleac,1610612748,MIA,Miami,1720,37.0,88.0,0.0,0.0,24.0,30.0,23.0,62.0,85.0,8.0,10.0,7.0,14.0,45.0,98.0,2005,1977-06-15,44.0,Utah,USA,83.0,262.0,10.0,1998.0,2007.0,1998.0,1.0,12.0
1229,Michael Finley,1610612759,SAS,San Antonio,714,286.0,695.0,110.0,279.0,98.0,115.0,31.0,216.0,247.0,116.0,37.0,7.0,62.0,97.0,780.0,2005,1973-03-06,49.0,Wisconsin,USA,79.0,225.0,15.0,1995.0,2009.0,1995.0,1.0,21.0
1230,Michael Olowokandi,1610612750,MIN,Minnesota,1709,107.0,240.0,0.0,0.0,24.0,47.0,50.0,170.0,220.0,23.0,22.0,33.0,55.0,122.0,238.0,2005,1975-04-03,47.0,Pacific,Nigeria,84.0,270.0,9.0,1998.0,2006.0,1998.0,1.0,1.0
1231,Michael Redd,1610612749,MIL,Milwaukee,2072,682.0,1516.0,163.0,413.0,501.0,571.0,78.0,264.0,342.0,229.0,95.0,5.0,170.0,157.0,2028.0,2005,1979-08-24,42.0,Ohio State,USA,78.0,215.0,12.0,2000.0,2011.0,2000.0,2.0,43.0
1232,Michael Ruffin,1610612764,WAS,Washington,1913,34.0,77.0,0.0,2.0,37.0,74.0,122.0,149.0,271.0,27.0,33.0,31.0,38.0,179.0,105.0,2005,1977-01-21,45.0,Tulsa,USA,80.0,248.0,9.0,1999.0,2008.0,1999.0,2.0,32.0
1233,Michael Sweetney,1610612741,CHI,Chicago,2552,200.0,444.0,0.0,0.0,133.0,204.0,118.0,232.0,350.0,59.0,19.0,56.0,95.0,209.0,533.0,2005,1982-10-25,39.0,Georgetown,USA,80.0,270.0,4.0,2003.0,2006.0,2003.0,1.0,9.0
1234,Mickael Pietrus,1610612744,GSW,Golden State,2554,169.0,418.0,56.0,176.0,87.0,143.0,58.0,105.0,163.0,44.0,33.0,10.0,78.0,132.0,481.0,2005,1982-02-07,40.0,Pau Orthez,France,78.0,215.0,10.0,2003.0,2012.0,2003.0,1.0,11.0
1235,Mike Bibby,1610612758,SAC,Sacramento,1710,597.0,1382.0,192.0,497.0,342.0,403.0,29.0,211.0,240.0,444.0,82.0,10.0,199.0,169.0,1728.0,2005,1978-05-13,44.0,Arizona,USA,74.0,195.0,14.0,1998.0,2011.0,1998.0,1.0,2.0
1236,Mike Dunleavy,1610612744,GSW,Golden State,2399,331.0,816.0,74.0,260.0,196.0,252.0,78.0,321.0,399.0,237.0,60.0,32.0,120.0,199.0,932.0,2005,1980-09-15,41.0,Duke,USA,81.0,230.0,15.0,2002.0,2016.0,2002.0,1.0,3.0
1237,Mike Dunleavy,1610612744,GSW,Golden State,2399,331.0,816.0,74.0,260.0,196.0,252.0,78.0,321.0,399.0,237.0,60.0,32.0,120.0,199.0,932.0,2005,1954-03-21,68.0,South Carolina,USA,75.0,180.0,10.0,1976.0,1989.0,1976.0,6.0,99.0
1238,Mike James,1610612761,TOR,Toronto,2229,576.0,1228.0,169.0,382.0,283.0,338.0,45.0,217.0,262.0,460.0,72.0,3.0,206.0,214.0,1604.0,2005,1975-06-23,46.0,Duquesne,USA,74.0,188.0,11.0,2001.0,2013.0,0.0,0.0,0.0
1239,Mike James,1610612761,TOR,Toronto,2229,576.0,1228.0,169.0,382.0,283.0,338.0,45.0,217.0,262.0,460.0,72.0,3.0,206.0,214.0,1604.0,2005,1990-08-18,31.0,Lamar,USA,73.0,195.0,0.0,2017.0,2017.0,0.0,0.0,0.0
1240,Mike Miller,1610612763,MEM,Memphis,2034,354.0,760.0,138.0,339.0,168.0,210.0,42.0,355.0,397.0,200.0,52.0,27.0,140.0,173.0,1014.0,2005,1980-02-19,42.0,Florida,USA,80.0,218.0,17.0,2000.0,2016.0,2000.0,1.0,5.0
1241,Mike Wilks,1610612739,CLE,Cleveland,2366,29.0,90.0,3.0,19.0,25.0,41.0,9.0,30.0,39.0,32.0,14.0,1.0,24.0,34.0,86.0,2005,1979-05-07,43.0,Rice,USA,70.0,180.0,7.0,2002.0,2009.0,0.0,0.0,0.0
1242,Mikki Moore,1610612760,SEA,Seattle,1630,54.0,124.0,0.0,2.0,46.0,62.0,44.0,86.0,130.0,27.0,7.0,15.0,40.0,92.0,154.0,2005,1975-11-04,46.0,Nebraska,USA,84.0,225.0,13.0,1998.0,2011.0,0.0,0.0,0.0
1243,Milt Palacio,1610612762,UTA,Utah,1960,171.0,403.0,1.0,16.0,98.0,150.0,17.0,117.0,134.0,190.0,47.0,14.0,110.0,125.0,441.0,2005,1978-02-07,44.0,Colorado State,Belize,76.0,210.0,6.0,1999.0,2005.0,0.0,0.0,0.0
1244,Mo Williams,1610612749,MIL,Milwaukee,2590,267.0,629.0,73.0,191.0,96.0,113.0,30.0,113.0,143.0,230.0,52.0,7.0,105.0,146.0,703.0,2005,1982-12-19,39.0,Alabama,USA,73.0,198.0,13.0,2003.0,2015.0,2003.0,2.0,47.0
1245,Monta Ellis,1610612744,GSW,Golden State,101145,132.0,318.0,28.0,82.0,42.0,59.0,22.0,83.0,105.0,78.0,32.0,11.0,58.0,69.0,334.0,2005,1985-10-26,36.0,No College,USA,75.0,185.0,12.0,2005.0,2016.0,2005.0,2.0,40.0
1246,Moochie Norris,1610612745,HOU,Houston,983,46.0,112.0,4.0,14.0,29.0,42.0,12.0,42.0,54.0,50.0,20.0,1.0,33.0,49.0,125.0,2005,1973-07-27,48.0,West Florida,USA,73.0,185.0,8.0,1996.0,2005.0,1996.0,2.0,33.0
1247,Morris Peterson,1610612761,TOR,Toronto,2050,478.0,1096.0,177.0,448.0,241.0,294.0,65.0,316.0,381.0,190.0,104.0,15.0,126.0,223.0,1374.0,2005,1977-08-26,44.0,Michigan State,USA,79.0,220.0,10.0,2000.0,2010.0,2000.0,1.0,21.0
1248,Nate Robinson,1610612752,NYK,New York,101126,230.0,565.0,58.0,146.0,152.0,202.0,56.0,111.0,167.0,147.0,59.0,1.0,114.0,201.0,670.0,2005,1984-05-31,38.0,Washington,USA,69.0,180.0,10.0,2005.0,2015.0,2005.0,1.0,21.0
1249,Nazr Mohammed,1610612759,SAS,San Antonio,1737,190.0,377.0,0.0,0.0,113.0,144.0,163.0,255.0,418.0,40.0,21.0,49.0,91.0,220.0,493.0,2005,1977-09-05,44.0,Kentucky,USA,82.0,250.0,18.0,1998.0,2015.0,1998.0,1.0,29.0
1250,Nenad Krstic,1610612751,NJN,New Jersey,2420,447.0,881.0,1.0,4.0,185.0,265.0,182.0,331.0,513.0,88.0,32.0,63.0,133.0,297.0,1080.0,2005,1983-07-25,38.0,Partizan,Serbia,84.0,240.0,7.0,2004.0,2010.0,2002.0,1.0,24.0
1251,Nene,1610612743,DEN,Denver,2403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2005,1982-09-13,39.0, ,Brazil,83.0,250.0,17.0,2002.0,2018.0,2002.0,1.0,7.0
1252,Nick Collison,1610612760,SEA,Seattle,2555,207.0,394.0,0.0,3.0,79.0,113.0,143.0,225.0,368.0,74.0,21.0,35.0,77.0,213.0,493.0,2005,1980-10-26,41.0,Kansas,USA,82.0,255.0,14.0,2003.0,2017.0,2003.0,1.0,12.0
1253,Nick Van Exel,1610612759,SAS,San Antonio,89,136.0,343.0,55.0,154.0,28.0,41.0,6.0,85.0,91.0,123.0,16.0,3.0,57.0,60.0,355.0,2005,1971-11-27,50.0,Cincinnati,USA,73.0,190.0,12.0,1993.0,2005.0,1993.0,2.0,37.0
1254,Nikoloz Tskitishvili,1610612750,MIN,Minnesota,2401,13.0,37.0,1.0,3.0,9.0,14.0,9.0,13.0,22.0,3.0,1.0,2.0,6.0,8.0,36.0,2005,1983-04-14,39.0,Benetton Treviso,Georgia,84.0,225.0,4.0,2002.0,2005.0,2002.0,1.0,5.0
1255,Noel Felix,1610612760,SEA,Seattle,101230,6.0,25.0,1.0,3.0,5.0,8.0,3.0,10.0,13.0,2.0,2.0,3.0,8.0,13.0,18.0,2005,1981-10-04,40.0,Fresno State,USA,81.0,225.0,1.0,2005.0,2005.0,0.0,0.0,0.0
1256,Orien Greene,1610612738,BOS,Boston,101158,100.0,253.0,9.0,40.0,45.0,68.0,37.0,108.0,145.0,129.0,77.0,10.0,109.0,181.0,254.0,2005,1982-02-04,40.0,Louisiana-Lafayette,USA,76.0,208.0,3.0,2005.0,2010.0,2005.0,2.0,53.0
1257,Othella Harrington,1610612741,CHI,Chicago,970,135.0,273.0,0.0,0.0,76.0,121.0,54.0,100.0,154.0,39.0,7.0,13.0,61.0,131.0,346.0,2005,1974-01-31,48.0,Georgetown,USA,81.0,235.0,12.0,1996.0,2007.0,1996.0,2.0,30.0
1258,P.J. Brown,1610612740,NOK,New Orleans/Oklahoma City,136,269.0,583.0,0.0,0.0,139.0,168.0,182.0,365.0,547.0,90.0,46.0,50.0,90.0,216.0,677.0,2005,1969-10-14,52.0,Louisiana Tech,USA,83.0,239.0,15.0,1993.0,2007.0,1992.0,2.0,29.0
1259,Pape Sow,1610612761,TOR,Toronto,2776,53.0,123.0,0.0,0.0,41.0,57.0,54.0,92.0,146.0,8.0,21.0,19.0,30.0,118.0,147.0,2005,1981-11-22,40.0,California State-Fullerton,Senegal,82.0,250.0,3.0,2004.0,2006.0,2004.0,2.0,47.0
1260,Pat Burke,1610612756,PHX,Phoenix,2469,63.0,127.0,2.0,7.0,13.0,21.0,21.0,52.0,73.0,16.0,6.0,13.0,33.0,62.0,141.0,2005,1973-12-14,48.0,Auburn,Ireland,83.0,250.0,3.0,2002.0,2006.0,0.0,0.0,0.0
1261,Pat Garrity,1610612753,ORL,Orlando,1727,101.0,242.0,50.0,129.0,30.0,37.0,31.0,77.0,108.0,38.0,12.0,9.0,38.0,108.0,282.0,2005,1976-08-23,45.0,Notre Dame,USA,81.0,238.0,10.0,1998.0,2007.0,1998.0,1.0,19.0
1262,Pau Gasol,1610612763,MEM,Memphis,2200,600.0,1194.0,3.0,12.0,425.0,617.0,191.0,522.0,713.0,371.0,46.0,153.0,235.0,184.0,1628.0,2005,1980-07-06,41.0, ,Spain,84.0,250.0,18.0,2001.0,2018.0,2001.0,1.0,3.0
1263,Paul Pierce,1610612738,BOS,Boston,1718,689.0,1462.0,111.0,314.0,627.0,812.0,77.0,453.0,530.0,375.0,107.0,34.0,273.0,223.0,2116.0,2005,1977-10-13,44.0,Kansas,USA,79.0,235.0,19.0,1998.0,2016.0,1998.0,1.0,10.0
1264,Pavel Podkolzin,1610612742,DAL,Dallas,2750,0.0,2.0,0.0,0.0,3.0,6.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,3.0,2005,1985-01-15,37.0,Metis Varese,Russia,89.0,260.0,1.0,2004.0,2005.0,2004.0,1.0,21.0
1265,Peja Stojakovic,1610612758,SAC,Sacramento,978,445.0,1018.0,162.0,404.0,238.0,260.0,79.0,336.0,415.0,136.0,45.0,10.0,103.0,171.0,1290.0,2005,1977-06-09,44.0,PAOK,Serbia,82.0,229.0,13.0,1998.0,2010.0,1996.0,1.0,14.0
1266,Primoz Brezec,1610612766,CHA,Charlotte,2056,409.0,791.0,0.0,2.0,164.0,224.0,181.0,259.0,440.0,45.0,19.0,32.0,85.0,227.0,982.0,2005,1979-10-02,42.0,Union Olimpija,Slovenia,85.0,255.0,8.0,2001.0,2009.0,2000.0,1.0,27.0
1267,Quentin Richardson,1610612752,NYK,New York,2047,163.0,459.0,64.0,188.0,61.0,91.0,65.0,165.0,230.0,88.0,39.0,6.0,56.0,134.0,451.0,2005,1980-04-13,42.0,DePaul,USA,78.0,228.0,13.0,2000.0,2012.0,2000.0,1.0,18.0
1268,Quinton Ross,1610612746,LAC,Los Angeles,2624,130.0,308.0,0.0,7.0,57.0,75.0,38.0,132.0,170.0,79.0,51.0,16.0,47.0,155.0,317.0,2005,1981-04-30,41.0,Southern Methodist,USA,78.0,193.0,6.0,2004.0,2010.0,0.0,0.0,0.0
1269,Qyntel Woods,1610612752,NYK,New York,2417,129.0,254.0,22.0,60.0,49.0,76.0,44.0,146.0,190.0,47.0,32.0,13.0,61.0,96.0,329.0,2005,1981-02-16,41.0,Northeast Mississippi CC,USA,80.0,220.0,3.0,2002.0,2005.0,2002.0,1.0,21.0
1270,Raef LaFrentz,1610612738,BOS,Boston,1711,238.0,552.0,112.0,286.0,51.0,75.0,80.0,326.0,406.0,115.0,29.0,72.0,65.0,273.0,639.0,2005,1976-05-29,46.0,Kansas,USA,83.0,240.0,10.0,1998.0,2008.0,1998.0,1.0,3.0
1271,Rafael Araujo,1610612761,TOR,Toronto,2737,53.0,145.0,0.0,1.0,15.0,28.0,43.0,101.0,144.0,15.0,24.0,6.0,42.0,104.0,121.0,2005,1980-08-12,41.0,Brigham Young,Brazil,83.0,270.0,3.0,2004.0,2006.0,2004.0,1.0,8.0
1272,Rafer Alston,1610612745,HOU,Houston,1747,280.0,738.0,102.0,312.0,99.0,143.0,36.0,219.0,255.0,425.0,101.0,15.0,157.0,194.0,761.0,2005,1976-07-24,45.0,Fresno State,USA,74.0,175.0,10.0,1999.0,2009.0,1998.0,2.0,39.0
1273,Raja Bell,1610612756,PHX,Phoenix,1952,425.0,930.0,197.0,446.0,115.0,146.0,44.0,209.0,253.0,207.0,76.0,22.0,89.0,248.0,1162.0,2005,1976-09-19,45.0,Florida International,U.S. Virgin Islands,77.0,210.0,12.0,2000.0,2011.0,0.0,0.0,0.0
1274,Randy Holcomb,1610612741,CHI,Chicago,2450,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2005,1979-08-08,42.0,San Diego State,USA,81.0,220.0,0.0,2002.0,2005.0,2002.0,2.0,56.0
1275,Randy Livingston,1610612741,CHI,Chicago,988,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,6.0,0.0,2005,1975-04-02,47.0,Louisiana State,USA,76.0,209.0,10.0,1996.0,2006.0,1996.0,2.0,42.0
1276,Rashad McCants,1610612750,MIN,Minnesota,101119,241.0,535.0,67.0,180.0,78.0,106.0,29.0,114.0,143.0,63.0,44.0,22.0,86.0,176.0,627.0,2005,1984-09-25,37.0,North Carolina,USA,76.0,215.0,4.0,2005.0,2008.0,2005.0,1.0,14.0
1277,Rashard Lewis,1610612760,SEA,Seattle,1740,538.0,1151.0,142.0,370.0,350.0,428.0,111.0,279.0,390.0,182.0,102.0,50.0,141.0,191.0,1568.0,2005,1979-08-08,42.0,Elsik HS (TX),USA,82.0,235.0,15.0,1998.0,2013.0,1998.0,2.0,32.0
1278,Rasheed Wallace,1610612765,DET,Detroit,739,459.0,1067.0,155.0,434.0,136.0,183.0,90.0,457.0,547.0,182.0,82.0,130.0,85.0,232.0,1209.0,2005,1974-09-17,47.0,North Carolina,USA,83.0,230.0,15.0,1995.0,2012.0,1995.0,1.0,4.0
1279,Rasho Nesterovic,1610612759,SAS,San Antonio,1725,172.0,334.0,0.0,2.0,18.0,30.0,114.0,195.0,309.0,33.0,21.0,88.0,53.0,209.0,362.0,2005,1976-05-30,46.0,Virtus Bologna,Slovenia,84.0,255.0,12.0,1998.0,2009.0,1998.0,1.0,17.0
1280,Rasual Butler,1610612740,NOK,New Orleans/Oklahoma City,2446,257.0,633.0,92.0,242.0,79.0,114.0,51.0,181.0,232.0,40.0,33.0,45.0,65.0,142.0,685.0,2005,1979-05-23,43.0,La Salle,USA,79.0,215.0,13.0,2002.0,2015.0,2002.0,2.0,52.0
1281,Rawle Marshall,1610612742,DAL,Dallas,101185,24.0,60.0,1.0,3.0,22.0,29.0,8.0,23.0,31.0,10.0,8.0,7.0,15.0,17.0,71.0,2005,1982-02-20,40.0,Oakland,USA,79.0,190.0,2.0,2005.0,2006.0,0.0,0.0,0.0
1282,Ray Allen,1610612760,SEA,Seattle,951,681.0,1500.0,269.0,653.0,324.0,359.0,71.0,261.0,332.0,286.0,105.0,16.0,188.0,151.0,1955.0,2005,1975-07-20,46.0,Connecticut,USA,77.0,205.0,17.0,1996.0,2013.0,1996.0,1.0,5.0
1283,Raymond Felton,1610612766,CHA,Charlotte,101109,345.0,883.0,97.0,271.0,161.0,222.0,77.0,188.0,265.0,446.0,102.0,8.0,182.0,181.0,948.0,2005,1984-06-26,37.0,North Carolina,USA,73.0,205.0,14.0,2005.0,2018.0,2005.0,1.0,5.0
1284,Reece Gaines,1610612749,MIL,Milwaukee,2558,6.0,12.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,13.0,2005,1981-01-07,41.0,Louisville,USA,78.0,205.0,2.0,2003.0,2005.0,2003.0,1.0,15.0
1285,Reggie Evans,1610612760,SEA,Seattle,2501,131.0,268.0,0.0,1.0,115.0,217.0,171.0,331.0,502.0,38.0,40.0,10.0,85.0,166.0,377.0,2005,1980-05-18,42.0,Iowa,USA,80.0,245.0,12.0,2002.0,2014.0,0.0,0.0,0.0
1286,Richard Hamilton,1610612765,DET,Detroit,1888,649.0,1322.0,55.0,120.0,256.0,303.0,84.0,172.0,256.0,275.0,52.0,16.0,173.0,207.0,1609.0,2005,1978-02-14,44.0,Connecticut,USA,79.0,193.0,14.0,1999.0,2012.0,1999.0,1.0,7.0
1287,Richard Jefferson,1610612751,NJN,New Jersey,2210,495.0,1005.0,60.0,188.0,471.0,580.0,95.0,439.0,534.0,297.0,59.0,17.0,174.0,193.0,1521.0,2005,1980-06-21,41.0,Arizona,USA,79.0,233.0,17.0,2001.0,2017.0,2001.0,1.0,13.0
1288,Richie Frahm,1610612750,MIN,Minnesota,2499,39.0,100.0,23.0,70.0,7.0,10.0,3.0,30.0,33.0,21.0,4.0,2.0,8.0,30.0,108.0,2005,1977-08-14,44.0,Gonzaga,USA,77.0,202.0,3.0,2002.0,2007.0,0.0,0.0,0.0
1289,Rick Brunson,1610612760,SEA,Seattle,1594,21.0,54.0,5.0,13.0,7.0,12.0,1.0,21.0,22.0,35.0,8.0,1.0,22.0,22.0,54.0,2005,1972-06-14,49.0,Temple,USA,76.0,190.0,8.0,1997.0,2005.0,0.0,0.0,0.0
1290,Ricky Davis,1610612738,BOS,Boston,1729,584.0,1304.0,73.0,242.0,275.0,345.0,65.0,286.0,351.0,394.0,91.0,17.0,213.0,190.0,1516.0,2005,1979-09-23,42.0,Iowa,USA,79.0,195.0,11.0,1998.0,2009.0,1998.0,1.0,21.0
