,PLAYER_NAME,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,TEAM_ID,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
1159,Kim English,1988-09-24,33,Missouri,USA,78.0,200.0,1,1610612765,2012,2012,2012,2,44
1160,Scott English,1950-10-20,71,Texas-El Paso,USA,78.0,205.0,0,1610612756,1972,1972,1972,3,33
1161,Gene Englund,1917-10-21,104,Wisconsin,USA,76.0,205.0,0,1610612738,1949,1949,0,0,0
1162,Tyler Ennis,1994-08-24,27,Syracuse,Canada,75.0,194.0,3,1610612747,2014,2017,2014,1,18
1163,James Ennis III,1990-07-01,31,California State-Long Beach,USA,78.0,215.0,6,1610612753,2014,2020,2013,2,50
1164,Ray Epps,1956-08-20,65,Norfolk State,USA,78.0,195.0,0,1610612744,1978,1978,1977,5,104
1165,Semih Erden,1986-07-28,35,Fenerbahce,Turkey,84.0,240.0,2,1610612738,2010,2011,2008,2,60
1166,Bo Erias,1932-07-30,89,Niagara,USA,75.0,220.0,0,1610612747,1957,1957,1954,5,43
1167,Keith Erickson,1944-04-19,78,UCLA,USA,77.0,195.0,11,1610612747,1965,1976,1965,3,18
1168,Julius Erving,1950-02-22,72,Massachusetts,USA,79.0,200.0,10,1610612755,1976,1986,1972,1,12
1169,Evan Eschmeyer,1975-05-30,47,Northwestern,USA,83.0,250.0,4,1610612751,1999,2003,1999,2,34
1170,Jack Eskridge,1924-01-21,98,Kansas,USA,77.0,200.0,0,1610610029,1948,1948,0,0,0
1171,Vincenzo Esposito,1969-03-01,53,Fortitudo Bologna,Italy,75.0,198.0,0,1610612761,1995,1995,0,0,0
1172,Drew Eubanks,1997-02-01,25,Oregon State,USA,81.0,245.0,2,1610612759,2018,2020,0,0,0
1174,Brian Evans,1973-09-13,48,Indiana,USA,80.0,220.0,2,0,1996,1998,1996,1,27
1175,Earl Evans,1955-11-11,66,UNLV,USA,80.0,202.0,0,1610612765,1979,1979,1978,8,157
1176,Jacob Evans,1997-06-18,24,Cincinnati,USA,76.0,210.0,2,1610612750,2018,2019,2018,1,28
1177,Jawun Evans,1996-07-26,25,Oklahoma State,USA,72.0,190.0,2,1610612760,2017,2018,2017,2,39
1178,Jeremy Evans,1987-10-24,34,Western Kentucky,USA,81.0,200.0,6,1610612762,2010,2017,2010,2,55
1179,Maurice Evans,1978-11-08,43,Texas,USA,77.0,220.0,9,1610612737,2001,2011,0,0,0
1180,Mike Evans,1955-04-19,67,Kansas State,USA,73.0,170.0,8,1610612743,1979,1987,1978,1,21
1181,Reggie Evans,1980-05-18,42,Iowa,USA,80.0,245.0,12,1610612760,2002,2014,0,0,0
1182,Tyreke Evans,1989-09-19,32,Memphis,USA,78.0,220.0,9,0,2009,2018,2009,1,4
1183,Daniel Ewing,1983-03-26,39,Duke,USA,75.0,185.0,1,1610612746,2005,2006,2005,2,32
1184,Patrick Ewing,1962-08-05,59,Georgetown,Jamaica,84.0,255.0,16,1610612752,1985,2001,1985,1,1
1185,Patrick Ewing,1984-05-20,38,Georgetown,USA,80.0,235.0,1,1610612740,2010,2010,2008,2,43
1186,Dante Exum,1995-07-13,26,Australian Institute of Sport,Australia,77.0,214.0,5,1610612745,2014,2020,2014,1,5
1187,Christian Eyenga,1989-06-22,32,Joventut Badalona,Congo,79.0,210.0,2,1610612739,2010,2011,2009,1,30
1188,Festus Ezeli,1989-10-21,32,Vanderbilt,Nigeria,83.0,265.0,3,1610612757,2012,2016,2012,1,30
1190,Joe Fabel,1913-09-04,108,Pittsburgh,USA,73.0,190.0,0,1610610031,1946,1946,0,0,0
1191,John Fairchild,1943-04-28,79,Brigham Young,USA,79.0,205.0,0,1610612747,1965,1965,1965,2,16
1192,Tacko Fall,1995-12-10,26,Central Florida,Senegal,89.0,311.0,1,1610612738,2019,2020,0,0,0
1193,Phil Farbman,1924-04-03,98,City College of New York,USA,73.0,185.0,0,1610612744,1948,1948,0,0,0
1194,Kenneth Faried,1989-11-19,32,Morehead State,USA,80.0,220.0,8,1610612745,2011,2018,2011,1,22
1195,Dick Farley,1932-04-13,90,Indiana,USA,76.0,190.0,2,1610612755,1954,1958,1954,2,15
1196,Jordan Farmar,1986-11-30,35,UCLA,USA,74.0,180.0,9,0,2006,2016,2006,1,26
1197,Desmon Farmer,1981-10-07,40,Southern California,USA,77.0,220.0,1,0,2006,2008,0,0,0
1198,Jim Farmer,1964-09-23,57,Alabama,USA,76.0,190.0,4,1610612760,1987,1993,1987,1,20
1199,Mike Farmer,1936-09-26,85,San Francisco,USA,79.0,210.0,6,1610612737,1958,1965,1958,1,3
1200,Tony Farmer,1970-01-03,52,Nebraska,USA,81.0,244.0,2,1610612744,1997,1999,0,0,0
1201,Bob Faught,1921-09-02,100,Notre Dame,USA,77.0,185.0,0,1610610026,1946,1946,0,0,0
1202,Vitor Faverani,1988-05-05,34,Valencia,Brazil,83.0,260.0,1,1610612738,2013,2013,0,0,0
1203,Derrick Favors,1991-07-15,30,Georgia Tech,USA,81.0,265.0,10,1610612762,2010,2020,2010,1,3
1204,Nick Fazekas,1985-06-17,36,Nevada-Reno,USA,83.0,235.0,1,1610612746,2007,2007,2007,2,34
1205,Dave Fedor,1940-12-10,81,Florida State,USA,78.0,190.0,0,1610612744,1962,1962,1962,3,23
1206,Bob Feerick,1920-01-02,102,Santa Clara,USA,75.0,190.0,3,1610610036,1946,1949,0,0,0
1207,Butch Feher,1954-05-19,68,Vanderbilt,USA,76.0,185.0,0,1610612756,1976,1976,1976,2,33
1208,Jamie Feick,1974-07-03,47,Michigan State,USA,80.0,255.0,5,1610612751,1996,2002,1996,2,48
1210,George Feigenbaum,1929-07-02,92,Kentucky,USA,73.0,185.0,1,1610610024,1949,1952,0,0,0
1211,Dave Feitl,1962-06-08,59,Texas-El Paso,USA,83.0,235.0,4,1610612745,1986,1991,1986,2,43
1212,Kay Felder,1995-03-29,27,Oakland,USA,69.0,176.0,2,1610612739,2016,2017,2016,2,54
1213,Cristiano Felicio,1992-07-07,29,Flamengo,Brazil,83.0,270.0,5,1610612741,2015,2020,0,0,0
1214,Carrick Felix,1990-08-17,31,Arizona State,USA,78.0,201.0,1,1610612739,2013,2013,2013,2,33
1215,Noel Felix,1981-10-04,40,Fresno State,USA,81.0,225.0,1,1610612760,2005,2005,0,0,0
1216,Ray Felix,1930-12-10,91,Long Island-Brooklyn,USA,83.0,220.0,8,1610612752,1953,1961,1953,1,1
1217,Raymond Felton,1984-06-26,37,North Carolina,USA,73.0,205.0,14,1610612760,2005,2018,2005,1,5
1218,Jake Fendley,1929-06-12,92,Northwestern,USA,72.0,180.0,1,1610612765,1951,1952,1951,3,23
1219,Bill Fenley,1922-02-08,100,Manhattan,USA,75.0,190.0,0,1610612738,1946,1946,0,0,0
1220,Desmond Ferguson,1977-07-22,44,Detroit,USA,79.0,210.0,1,1610612757,2003,2003,0,0,0
1221,Terrance Ferguson,1998-05-17,24,Adelaide,USA,78.0,190.0,3,1610612755,2017,2020,2017,1,21
1222,Rudy Fernandez,1985-04-04,37,Joventut Badalona,Spain,78.07063365886896,211.14685155717208,4,0,2008,2016,2007,1,24
1223,Bruno Fernando,1998-08-15,23,Maryland,Angola,81.0,240.0,1,1610612737,2019,2020,2019,2,34
1224,Eric Fernsten,1953-11-01,68,San Francisco,USA,82.0,205.0,5,1610612738,1975,1983,1975,4,62
1225,Al Ferrari,1933-07-06,88,Michigan State,USA,76.0,190.0,5,1610612737,1955,1962,1955,3,15
1226,Rolando Ferreira,1964-05-24,58,Houston,USA,85.0,240.0,0,1610612757,1988,1988,1988,2,26
1227,Duane Ferrell,1965-02-28,57,Georgia Tech,USA,79.0,215.0,10,1610612737,1988,1998,0,0,0
1228,Yogi Ferrell,1993-05-09,29,Indiana,USA,72.0,178.0,4,0,2016,2020,0,0,0
1231,Danny Ferry,1966-10-17,55,Duke,USA,82.0,235.0,13,1610612739,1990,2002,1989,1,2
1232,Kyrylo Fesenko,1986-12-24,35,Cherkaski,Ukraine,85.0,280.0,5,1610612762,2007,2011,2007,2,38
1233,Kenny Fields,1962-02-09,60,UCLA,USA,77.0,220.0,3,1610612749,1984,1987,1984,1,21
1234,Landry Fields,1988-06-27,33,Stanford,USA,79.0,215.0,4,1610612752,2010,2014,2010,2,39
1235,Ron Filipek,1944-02-05,78,Tennessee Tech,USA,77.0,205.0,0,1610612755,1967,1967,1967,9,100
1236,Greg Fillmore,1947-03-07,75,Cheyney,USA,85.0,240.0,1,1610612752,1970,1971,1970,8,136
1237,Hank Finkel,1942-04-20,80,Dayton,USA,84.0,240.0,8,1610612738,1966,1974,1966,2,17
1238,Michael Finley,1973-03-06,49,Wisconsin,USA,79.0,225.0,15,1610612742,1995,2009,1995,1,21
1239,Danny Finn,1928-05-27,94,St. John's,USA,73.0,185.0,2,1610612744,1952,1954,0,0,0
1240,Dorian Finney-Smith,1993-05-04,29,Florida,USA,79.0,220.0,4,1610612742,2016,2020,0,0,0
1241,Matt Fish,1969-11-18,52,North Carolina-Wilmington,USA,83.0,235.0,2,0,1994,1996,1992,2,50
1242,Derek Fisher,1974-08-09,47,Arkansas-Little Rock,USA,73.0,210.0,17,1610612747,1996,2013,1996,1,24
1243,Gerald Fitch,1982-08-12,39,Kentucky,USA,75.0,188.0,1,0,2005,2005,0,0,0
1244,Bob Fitzgerald,1923-03-14,99,Fordham,USA,77.0,190.0,1,1610610035,1946,1948,0,0,0
1245,Dick Fitzgerald,1920-11-18,101,Seton Hall,USA,74.0,175.0,1,1610610035,1946,1947,0,0,0
1246,Marcus Fizer,1978-08-10,43,Iowa State,USA,78.07063365886896,211.14685155717208,6,0,2000,2007,2000,1,4
1247,Jerry Fleishman,1922-02-14,100,New York University,USA,74.0,190.0,4,1610612744,1946,1952,0,0,0
1248,Al Fleming,1954-04-05,68,Arizona,USA,79.0,215.0,0,1610612760,1977,1977,1976,2,30
1249,Ed Fleming,1933-07-25,88,Niagara,USA,75.0,189.0,4,1610612747,1955,1959,1955,3,16
1250,Vern Fleming,1962-02-04,60,Georgia,USA,77.0,185.0,11,1610612754,1984,1995,1984,1,18
1251,Luis Flores,1981-04-11,41,Manhattan,USA,74.0,195.0,1,1610612744,2004,2004,2004,2,55
1252,Bruce Flowers,1957-06-13,64,Notre Dame,USA,80.0,225.0,0,1610612739,1982,1982,1979,2,26
1253,Sleepy Floyd,1960-03-06,62,Georgetown,USA,75.0,170.0,12,1610612745,1982,1994,1982,1,13
1254,Jonny Flynn,1989-02-06,33,Syracuse,USA,72.0,185.0,3,1610612750,2009,2011,2009,1,6
1255,Mike Flynn,1953-07-31,68,Kentucky,USA,74.0,180.0,1,1610612754,1976,1977,1975,7,113
1256,Larry Fogle,1953-03-19,69,Canisius,USA,77.0,205.0,0,1610612752,1975,1975,1975,2,34
1257,Jack Foley,1939-04-19,83,Holy Cross,USA,75.0,170.0,0,1610612752,1962,1962,1962,2,16
1258,Ike Fontaine,1975-04-16,47,Washington State,USA,78.07063365886896,211.14685155717208,0,0,2001,2001,0,0,0
1259,Levi Fontaine,1948-11-01,73,Maryland-Eastern Shore,USA,76.0,190.0,0,1610612744,1970,1970,1970,5,70
1260,Jeff Foote,1987-07-14,34,Cornell,USA,84.0,265.0,0,0,2011,2011,0,0,0
1261,Bryn Forbes,1993-07-23,28,Michigan State,USA,74.0,205.0,4,1610612749,2016,2020,0,0,0
1262,Gary Forbes,1985-02-25,37,Massachusetts,Panama,79.0,220.0,2,1610612743,2010,2011,0,0,0
1263,Alphonso Ford,1971-10-31,50,Mississippi Valley State,USA,73.0,190.0,1,1610612760,1993,1994,1993,2,32
1264,Alton Ford,1981-05-29,41,Houston,USA,81.0,280.0,3,0,2001,2003,2001,2,50
1265,Chris Ford,1949-01-11,73,Villanova,USA,77.0,190.0,9,1610612765,1972,1981,1972,2,17
1266,Don Ford,1952-12-31,69,California-Santa Barbara,USA,81.0,215.0,6,1610612747,1975,1981,1975,6,92
1267,Jake Ford,1946-04-29,76,Maryland-Eastern Shore,USA,75.0,180.0,1,1610612760,1970,1971,1970,2,20
1268,Phil Ford,1956-02-09,66,North Carolina,USA,74.0,175.0,6,1610612758,1978,1984,1978,1,2
1269,Sharrod Ford,1982-01-09,40,Clemson,USA,81.0,235.0,0,0,2005,2005,0,0,0
1270,Sherell Ford,1972-08-26,49,Illinois-Chicago,USA,79.0,210.0,0,1610612760,1995,1995,1995,1,26
1271,T.J. Ford,1983-03-24,39,Texas,USA,72.0,165.0,7,0,2003,2011,2003,1,8
1272,Donnie Forman,1926-01-17,96,New York University,USA,70.0,175.0,0,1610612747,1948,1948,0,0,0
1273,Bayard Forrest,1954-07-08,67,Grand Canyon,USA,82.0,235.0,1,1610612756,1977,1978,1976,2,19
1274,Joseph Forte,1981-03-23,41,North Carolina,USA,76.0,194.0,2,1610612760,2001,2002,2001,1,21
1275,Courtney Fortson,1988-05-23,34,Arkansas,USA,71.0,185.0,1,1610612745,2011,2011,0,0,0
1276,Danny Fortson,1976-03-27,46,Cincinnati,USA,80.0,260.0,9,1610612743,1997,2006,1997,1,10
1277,Fred Foster,1946-03-18,76,Miami (Ohio),USA,77.0,210.0,7,1610612755,1968,1976,1968,3,28
1278,Greg Foster,1968-10-03,53,Texas-El Paso,USA,83.0,250.0,12,1610612762,1990,2002,1990,2,35
1279,Jeff Foster,1977-01-16,45,Southwest Texas State,USA,83.0,250.0,12,1610612754,1999,2011,1999,1,21
1280,Rod Foster,1960-10-10,61,UCLA,USA,73.0,160.0,2,1610612756,1983,1985,1983,2,28
1281,Antonis Fotsis,1981-04-01,41,Panathinaikos,Greece,82.0,219.0,0,1610612763,2001,2001,2001,2,47
1282,Evan Fournier,1992-10-29,29,Poitiers Basket 86,France,79.0,205.0,8,1610612753,2012,2020,2012,1,20
1283,Larry Foust,1928-06-24,93,La Salle,USA,81.0,215.0,11,1610612765,1950,1961,1950,1,5
1284,Jerry Fowler,1927-06-20,94,Missouri,USA,79.0,230.0,0,1610612737,1951,1951,0,0,0
1285,Tremaine Fowlkes,1976-04-11,46,Fresno State,USA,80.0,220.0,3,0,2001,2004,1998,2,54
1286,De'Aaron Fox,1997-12-20,24,Kentucky,USA,75.0,185.0,3,1610612758,2017,2020,2017,1,5
1287,Harold Fox,1949-08-29,72,Jacksonville,USA,74.0,175.0,0,1610612746,1972,1972,1972,2,15
1288,Jim Fox,1943-04-07,79,South Carolina,USA,82.0,230.0,9,1610612760,1967,1976,1965,8,67
1289,Rick Fox,1969-07-24,52,North Carolina,Canada,79.0,235.0,13,1610612747,1991,2003,1991,1,24
1290,Randy Foye,1983-09-24,38,Villanova,USA,76.0,218.0,11,1610612750,2006,2016,2006,1,7
1291,Adonal Foyle,1975-03-09,47,Colgate,St. Vincent & Grenadines,82.0,270.0,12,1610612744,1997,2009,1997,1,8
1292,Richie Frahm,1977-08-14,44,Gonzaga,USA,77.0,202.0,3,0,2002,2007,0,0,0
1293,Steve Francis,1977-02-21,45,Maryland,USA,75.0,210.0,9,1610612745,1999,2007,1999,1,2
1294,Tellis Frank,1965-04-26,57,Western Kentucky,USA,82.0,225.0,4,1610612744,1987,1993,1987,1,14
1295,Nat Frankel,1913-11-03,108,Brooklyn,USA,72.0,195.0,0,1610610031,1946,1946,0,0,0
1296,Jamaal Franklin,1991-07-21,30,San Diego State,USA,77.0,191.0,2,1610612763,2013,2014,2013,2,41
1297,Michael Frazier II,1994-03-08,28,Florida,USA,75.0,200.0,1,1610612745,2018,2019,0,0,0
1298,Tim Frazier,1990-11-01,31,Penn State,USA,72.0,170.0,6,0,2014,2020,0,0,0
1299,Walt Frazier,1945-03-29,77,Southern Illinois,USA,76.0,200.0,12,1610612752,1967,1979,1967,1,5
1300,Will Frazier,1942-08-24,79,Grambling,USA,79.0,210.0,0,1610612744,1965,1965,1965,2,9
1301,Melvin Frazier Jr.,1996-08-30,25,Tulane,USA,77.0,215.0,2,1610612753,2018,2019,2018,2,35
1302,Anthony Frederick,1964-12-07,57,Pepperdine,USA,79.0,205.0,2,1610612766,1988,1991,1986,6,133
1303,Jimmer Fredette,1989-02-25,33,Brigham Young,USA,74.0,195.0,7,1610612758,2011,2018,2011,1,10
1304,World Free,1953-12-09,68,Guilford,USA,75.0,185.0,12,1610612739,1975,1987,1975,2,23
1305,Joel Freeland,1987-02-07,35,Malaga,United Kingdom,82.0,225.0,2,1610612757,2012,2014,2006,1,30
1306,Donnie Freeman,1944-07-18,77,Illinois,USA,75.0,185.0,0,1610612747,1975,1975,1966,3,29
1307,Gary Freeman,1948-07-25,73,Oregon State,USA,81.0,210.0,0,1610612749,1970,1970,1970,1,16
1308,Rod Freeman,1950-11-05,71,Vanderbilt,USA,79.0,225.0,0,1610612755,1973,1973,1973,11,166
1309,Matt Freije,1981-10-02,40,Vanderbilt,USA,81.0,249.0,2,0,2004,2006,2004,2,53
1310,Frido Frey,1921-10-26,100,Long Island-Brooklyn,USA,74.0,195.0,0,1610612752,1946,1946,0,0,0
1311,Larry Friend,1935-04-14,87,California,USA,76.0,185.0,0,1610612752,1957,1957,1957,2,13
1312,Pat Frink,1945-02-18,77,Colorado,USA,76.0,195.0,0,1610612758,1968,1968,1968,3,27
1313,Jim Fritsche,1931-12-10,90,Hamline,USA,80.0,210.0,1,1610610024,1953,1954,1953,1,7
1314,Channing Frye,1983-05-17,39,Arizona,USA,84.0,255.0,13,1610612739,2005,2018,2005,1,8
1315,Bernie Fryer,1949-12-25,72,Brigham Young,USA,75.0,185.0,1,1610612757,1973,1974,1972,7,109
1316,Frank Fucarino,1920-07-24,101,Long Island-Brooklyn,USA,74.0,175.0,0,1610610035,1946,1946,0,0,0
1317,Herm Fuetsch,1918-07-06,103,Polytechnic HS (CA),USA,72.0,170.0,0,1610610024,1947,1947,0,0,0
1318,Joe Fulks,1921-10-26,100,Murray State,USA,77.0,190.0,7,1610612744,1946,1953,0,0,0
1319,Hiram Fuller,1981-05-13,41,Fresno State,USA,81.0,240.0,1,0,2003,2003,0,0,0
1320,Todd Fuller,1974-07-25,47,North Carolina State,USA,78.07063365886896,211.14685155717208,4,0,1996,2000,1996,1,11
1321,Tony Fuller,1958-09-04,63,Pepperdine,USA,76.0,180.0,0,1610612765,1980,1980,1980,5,93
1322,Markelle Fultz,1998-05-29,24,Washington,USA,75.0,209.0,3,1610612753,2017,2020,2017,1,1
1323,Lawrence Funderburke,1970-12-15,51,Ohio State,USA,81.0,230.0,7,1610612758,1997,2004,1994,2,51
1324,Terry Furlow,1954-10-18,67,Michigan State,USA,77.0,190.0,3,1610612739,1976,1979,1976,1,12
1326,Wenyen Gabriel,1997-03-26,25,Kentucky,South Sudan,81.0,205.0,1,1610612740,2018,2020,0,0,0
1327,Dan Gadzuric,1978-02-02,44,UCLA,Netherlands,83.0,240.0,10,1610612749,2002,2011,2002,2,33
1328,Tony Gaffney,1984-11-14,37,Massachusetts,USA,80.0,205.0,0,1610612738,2009,2009,0,0,0
1329,Daniel Gafford,1998-10-01,23,Arkansas,USA,82.0,234.0,1,1610612741,2019,2020,2019,2,38
1330,Deng Gai,1982-03-22,40,Fairfield,South Sudan,81.0,250.0,0,0,2005,2005,0,0,0
1332,Corey Gaines,1965-06-01,56,Loyola-Marymount,USA,75.0,195.0,4,1610612751,1988,1994,1988,3,65
1333,Reece Gaines,1981-01-07,41,Louisville,USA,78.0,205.0,2,0,2003,2005,2003,1,15
1334,Sundiata Gaines,1986-04-18,36,Georgia,USA,73.0,200.0,3,1610612751,2009,2011,0,0,0
1335,Mike Gale,1950-07-18,71,Elizabeth City State,USA,76.0,185.0,5,1610612759,1976,1981,1971,3,47
1336,Chad Gallagher,1969-05-30,53,Creighton,USA,82.0,255.0,0,1610612762,1993,1993,1991,2,32
1338,Danilo Gallinari,1988-08-08,33,Olimpia Milano,Italy,82.0,233.0,11,1610612737,2008,2020,2008,1,6
1339,Langston Galloway,1991-12-09,30,St. Joseph's (PA),USA,73.0,200.0,6,1610612756,2014,2020,0,0,0
1340,Dave Gambee,1937-04-16,85,Oregon State,USA,78.0,215.0,11,1610612755,1958,1969,1958,1,6
1341,Kevin Gamble,1965-11-13,56,Iowa,USA,77.0,210.0,9,0,1987,1996,1987,3,63
1342,Bob Gantt,1922-06-22,99,Duke,USA,76.0,205.0,0,1610610036,1946,1946,0,0,0
1343,Jorge Garbajosa,1977-12-19,44,Malaga,Spain,81.0,245.0,1,0,2006,2007,0,0,0
1344,Ruben Garces,1973-10-17,48,Providence,USA,78.07063365886896,211.14685155717208,0,0,2000,2000,0,0,0
1345,Alex Garcia,1980-03-04,42,Ribeirao Preto,Brazil,75.0,195.0,1,0,2003,2004,0,0,0
1346,Francisco Garcia,1981-12-31,40,Louisville,Dominican Republic,79.0,215.0,9,0,2005,2014,2005,1,23
1348,Thomas Gardner,1985-02-08,37,Missouri,USA,77.0,225.0,2,1610612737,2007,2008,0,0,0
1349,Vern Gardner,1925-05-14,97,Utah,USA,77.0,200.0,2,1610612744,1949,1951,1949,1,5
1350,Jack Garfinkel,1918-06-13,103,St. John's,USA,72.0,190.0,2,1610612738,1946,1948,0,0,0
1351,Patricio Garino,1993-05-17,29,George Washington,Argentina,78.0,203.0,1,1610612753,2016,2016,0,0,0
1352,Darius Garland,2000-01-26,22,Vanderbilt,USA,73.0,192.0,1,1610612739,2019,2020,2019,1,5
1353,Gary Garland,1957-10-12,64,DePaul,USA,76.0,180.0,0,1610612743,1979,1979,1979,2,30
1354,Winston Garland,1964-12-19,57,Missouri State,USA,74.0,170.0,6,1610612744,1987,1994,1987,2,40
1356,Chris Garner,1975-02-23,47,Memphis,USA,70.0,156.0,2,1610612761,1997,2000,0,0,0
1357,Bill Garnett,1960-04-22,62,Wyoming,USA,81.0,225.0,3,1610612742,1982,1985,1982,1,4
1358,Kevin Garnett,1976-05-19,46,Farragut Academy HS (IL),USA,83.0,240.0,21,1610612750,1995,2015,1995,1,5
1359,Marlon Garnett,1975-07-03,46,Santa Clara,USA,74.0,186.0,0,0,1998,1998,0,0,0
1360,Billy Garrett,1994-10-16,27,DePaul,USA,78.0,215.0,1,1610612752,2018,2018,0,0,0
1361,Calvin Garrett,1956-07-11,65,Oral Roberts,USA,79.0,190.0,3,1610612745,1980,1983,1979,3,47
1362,Dean Garrett,1966-11-27,55,Indiana,USA,83.0,250.0,5,1610612750,1996,2001,1988,2,38
1363,Diante Garrett,1988-11-03,33,Iowa State,USA,76.0,190.0,1,1610612762,2012,2013,0,0,0
1364,Eldo Garrett,1947-01-31,75,Southern Illinois,USA,75.0,185.0,4,1610612746,1969,1973,1969,2,27
1365,Rowland Garrett,1950-07-16,71,Florida State,USA,78.0,210.0,4,1610612741,1972,1976,1972,5,78
1366,Tom Garrick,1966-07-07,55,Rhode Island,USA,74.0,185.0,3,1610612746,1988,1991,1988,2,45
1367,John Garris,1959-06-06,62,Boston College,USA,80.0,205.0,0,1610612739,1983,1983,1983,2,27
1368,Kiwane Garris,1974-09-24,47,Illinois,USA,74.0,183.0,2,1610612743,1997,2002,0,0,0
1369,Pat Garrity,1976-08-23,45,Notre Dame,USA,81.0,238.0,10,1610612753,1998,2007,1998,1,19
1370,Jim Garvin,1950-02-05,72,Boston University,USA,79.0,200.0,0,1610612746,1973,1973,1973,17,204
1371,Marc Gasol,1985-01-29,37,FC Barcelona,Spain,83.0,255.0,12,1610612747,2008,2020,2007,2,48
1372,Pau Gasol,1980-07-06,41, ,Spain,84.0,250.0,18,1610612749,2001,2018,2001,1,3
1373,Frank Gates,1920-04-12,102,Sam Houston State,USA,72.0,160.0,0,1610610023,1949,1949,0,0,0
1374,Chris Gatling,1967-09-03,54,Old Dominion,USA,78.07063365886896,211.14685155717208,10,0,1991,2001,1991,1,16
1375,Kenny Gattison,1964-05-23,58,Old Dominion,USA,80.0,225.0,8,1610612766,1986,1995,1986,3,55
1376,Rudy Gay,1986-08-17,35,Connecticut,USA,80.0,250.0,14,1610612759,2006,2020,2006,1,8
1378,Andrew Gaze,1965-07-24,56,Seton Hall,USA,78.07063365886896,211.14685155717208,1,0,1993,2017,0,0,0
1379,Michael Gbinije,1992-06-05,29,Syracuse,USA,79.0,200.0,1,1610612765,2016,2016,2016,2,49
1380,Reggie Geary,1973-08-31,48,Arizona,USA,74.0,187.0,1,1610612759,1996,1997,1996,2,56
1381,Alonzo Gee,1987-05-29,35,Alabama,USA,78.0,225.0,7,0,2009,2016,0,0,0
1382,Matt Geiger,1969-09-10,52,Georgia Tech,USA,78.07063365886896,211.14685155717208,9,0,1992,2001,1992,2,42
1383,Mickael Gelabale,1983-05-22,39,Real Madrid,France,79.0,215.0,3,1610612760,2006,2012,2005,2,48
1384,Devean George,1977-08-29,44,Augsburg,USA,80.0,235.0,11,1610612747,1999,2009,1999,1,23
1386,Paul George,1990-05-02,32,Fresno State,USA,80.0,220.0,10,1610612746,2010,2020,2010,1,10
1387,Tate George,1968-05-29,54,Connecticut,USA,77.0,190.0,3,1610612751,1990,1994,1990,1,22
1388,Marcus Georges-Hunt,1994-03-28,28,Georgia Tech,USA,77.0,226.0,2,1610612750,2016,2017,0,0,0
1389,Gus Gerard,1953-07-27,68,Virginia,USA,80.0,200.0,4,1610612758,1976,1980,1975,3,50
1390,Derrick Gervin,1963-03-28,59,Texas-San Antonio,USA,80.0,200.0,1,1610612751,1989,1990,1985,4,90
1391,George Gervin,1952-04-27,70,Eastern Michigan,USA,79.0,180.0,9,1610612759,1976,1985,1974,3,40
1392,Gorham Getchell,1920-08-14,101,Temple,USA,76.0,205.0,0,1610610031,1946,1946,0,0,0
1393,John Gianelli,1950-06-10,71,Pacific,USA,82.0,220.0,7,1610612752,1972,1979,1972,2,20
1394,Dick Gibbs,1948-12-20,73,Texas-El Paso,USA,77.0,210.0,4,1610612746,1971,1975,1971,3,49
1395,Daniel Gibson,1986-02-27,36,Texas,USA,74.0,200.0,7,1610612739,2006,2012,2006,2,42
1397,Jonathan Gibson,1987-11-08,34,New Mexico State,USA,74.0,185.0,3,1610612742,2016,2018,0,0,0
1398,Mel Gibson,1940-12-30,81,Western Carolina,USA,75.0,180.0,0,1610612747,1963,1963,1963,2,16
1399,Mike Gibson,1960-10-27,61,South Carolina Upstate,USA,82.0,205.0,1,1610612765,1983,1985,1982,2,44
1400,Taj Gibson,1985-06-24,36,USC,USA,81.0,232.0,11,1610612752,2009,2020,2009,1,26
1401,Ward Gibson,1921-12-05,100,Creighton,USA,77.0,198.0,0,1610610037,1949,1949,0,0,0
1402,J.R. Giddens,1985-02-13,37,New Mexico,USA,77.0,215.0,2,1610612738,2008,2009,2008,1,30
1403,Trey Gilder,1985-01-24,37,Northwestern State,USA,81.0,205.0,1,0,2009,2009,0,0,0
1404,Harry Giles III,1998-04-22,24,Duke,USA,83.0,240.0,2,1610612757,2017,2020,2017,1,20
1405,Shai Gilgeous-Alexander,1998-07-12,23,Kentucky,Canada,78.0,180.0,2,1610612760,2018,2020,2018,1,11
1406,Eddie Gill,1978-08-16,43,Weber State,USA,72.0,190.0,7,0,2000,2008,0,0,0
1407,Kendall Gill,1968-05-25,54,Illinois,USA,77.0,216.0,14,0,1990,2004,1990,1,5
1408,Ben Gillery,1965-09-19,56,Georgetown,USA,84.0,235.0,0,1610612758,1988,1988,0,0,0
1409,Gene Gillette,1905-04-04,117,St. Mary's (CA),USA,78.07063365886896,211.14685155717208,0,1610610036,1946,1946,0,0,0
1410,Armen Gilliam,1964-05-28,58,UNLV,USA,81.0,260.0,12,1610612751,1987,1999,1987,1,2
1411,Herm Gilliam,1946-05-05,76,Purdue,USA,75.0,190.0,7,1610612737,1969,1976,1969,1,8
1412,Artis Gilmore,1948-09-21,73,Jacksonville,USA,86.0,240.0,11,1610612741,1976,1987,1971,7,117
